
Trajectories
120
,,Head:RForeHead,,,Head:RTemple,,,Head:LForeHead,,,Head:LTemple,,,Head:REye,,,Head:LEye,,,CalibrationPane:DLabCal1,,,CalibrationPane:DLabCal2,,,CalibrationPane:DLabCal3,,,CalibrationPane:DLabCal4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
3412,0,-133.028,211.474,1696.3,-224.084,205.781,1641.41,-89.6116,324.726,1705.72,-153.485,400.326,1655.01,-107.232,232.469,1617.35,-76.8441,309.572,1627.27,408.976,227.197,1635.48,322.612,-17.4297,1635.67,317.144,-16.5266,1433.31,405.092,226.921,1434.25
3413,0,-133,211.455,1696.29,-224.08,205.771,1641.41,-89.5851,324.699,1705.71,-153.466,400.317,1655,-107.229,232.457,1617.32,-76.8094,309.55,1627.23,408.952,227.206,1635.49,322.628,-17.4307,1635.67,317.13,-16.5218,1433.33,405.102,226.92,1434.25
3414,0,-132.984,211.421,1696.27,-224.061,205.763,1641.41,-89.556,324.675,1705.68,-153.437,400.314,1655.02,-107.215,232.434,1617.31,-76.8262,309.513,1627.19,408.956,227.212,1635.5,322.633,-17.4308,1635.67,317.125,-16.5127,1433.32,405.1,226.917,1434.26
3415,0,-132.945,211.396,1696.25,-224.051,205.75,1641.41,-89.5385,324.653,1705.68,-153.411,400.314,1655.02,-107.2,232.396,1617.29,-76.797,309.491,1627.16,408.954,227.209,1635.5,322.634,-17.4337,1635.67,317.131,-16.5212,1433.31,405.082,226.923,1434.25
3416,0,-132.935,211.384,1696.23,-224.043,205.741,1641.4,-89.4977,324.628,1705.66,-153.388,400.302,1655.03,-107.19,232.386,1617.27,-76.7812,309.482,1627.19,408.981,227.208,1635.49,322.631,-17.4354,1635.68,317.122,-16.5077,1433.32,405.095,226.919,1434.25
3417,0,-132.907,211.354,1696.21,-224.024,205.73,1641.4,-89.4709,324.61,1705.65,-153.367,400.281,1655.02,-107.18,232.377,1617.25,-76.7821,309.469,1627.17,408.963,227.198,1635.5,322.638,-17.4359,1635.68,317.141,-16.5233,1433.31,405.097,226.916,1434.25
3418,0,-132.868,211.33,1696.19,-223.999,205.713,1641.38,-89.4396,324.591,1705.64,-153.347,400.261,1655.02,-107.154,232.371,1617.23,-76.7413,309.451,1627.16,408.974,227.202,1635.5,322.644,-17.4397,1635.68,317.142,-16.5296,1433.31,405.103,226.915,1434.25
3419,0,-132.833,211.321,1696.17,-223.978,205.704,1641.36,-89.4106,324.571,1705.64,-153.32,400.242,1655.01,-107.151,232.379,1617.2,-76.7062,309.437,1627.14,408.995,227.192,1635.5,322.657,-17.4417,1635.68,317.146,-16.5307,1433.3,405.106,226.914,1434.25
3420,0,-132.802,211.305,1696.15,-223.967,205.703,1641.37,-89.3832,324.56,1705.61,-153.312,400.238,1655.01,-107.143,232.378,1617.2,-76.6884,309.437,1627.12,409.005,227.193,1635.49,322.644,-17.4312,1635.68,317.134,-16.5197,1433.31,405.092,226.915,1434.26
3421,0,-132.764,211.29,1696.13,-223.928,205.698,1641.35,-89.3362,324.554,1705.6,-153.297,400.244,1655.02,-107.11,232.37,1617.17,-76.6593,309.434,1627.09,409.008,227.18,1635.5,322.658,-17.438,1635.68,317.138,-16.5265,1433.32,405.107,226.917,1434.25
3422,0,-132.739,211.3,1696.11,-223.908,205.69,1641.35,-89.3101,324.54,1705.58,-153.27,400.235,1655.01,-107.087,232.346,1617.16,-76.6474,309.42,1627.05,408.999,227.183,1635.49,322.658,-17.4408,1635.68,317.134,-16.53,1433.32,405.086,226.92,1434.26
3423,0,-132.724,211.3,1696.1,-223.891,205.693,1641.36,-89.2891,324.536,1705.55,-153.255,400.237,1655,-107.074,232.359,1617.11,-76.6071,309.407,1627.03,408.998,227.187,1635.49,322.645,-17.4432,1635.68,317.126,-16.5319,1433.31,405.108,226.912,1434.24
3424,0,-132.708,211.285,1696.11,-223.872,205.68,1641.35,-89.2498,324.528,1705.54,-153.234,400.24,1654.99,-107.047,232.333,1617.11,-76.6153,309.39,1627.01,408.988,227.18,1635.49,322.644,-17.4495,1635.68,317.128,-16.5268,1433.32,405.093,226.914,1434.25
3425,0,-132.676,211.28,1696.08,-223.859,205.68,1641.35,-89.2186,324.522,1705.53,-153.217,400.229,1655,-107.024,232.344,1617.1,-76.5966,309.402,1626.98,408.967,227.194,1635.49,322.627,-17.4373,1635.68,317.116,-16.5272,1433.32,405.094,226.919,1434.24
3426,0,-132.647,211.302,1696.03,-223.842,205.673,1641.34,-89.1974,324.522,1705.5,-153.21,400.219,1654.98,-107.026,232.362,1617.05,-76.5699,309.409,1626.94,408.969,227.186,1635.49,322.634,-17.4445,1635.67,317.124,-16.5431,1433.31,405.081,226.909,1434.25
3427,0,-132.611,211.303,1696.01,-223.831,205.684,1641.34,-89.1633,324.522,1705.49,-153.199,400.238,1654.99,-106.997,232.366,1617.02,-76.5274,309.4,1626.89,408.962,227.193,1635.49,322.625,-17.4454,1635.67,317.112,-16.5219,1433.33,405.085,226.909,1434.24
3428,0,-132.595,211.29,1696.02,-223.822,205.694,1641.35,-89.138,324.526,1705.48,-153.179,400.23,1654.98,-106.998,232.389,1617,-76.5176,309.402,1626.89,409.592,226.739,1634.97,322.621,-17.4449,1635.68,317.113,-16.5308,1433.31,405.088,226.919,1434.25
3429,0,-132.576,211.32,1696,-223.81,205.704,1641.36,-89.1211,324.539,1705.47,-153.18,400.228,1654.96,-106.982,232.377,1617.02,-76.5119,309.41,1626.87,409.07,227.111,1635.4,322.64,-17.4404,1635.67,317.121,-16.5217,1433.31,405.089,226.91,1434.24
3430,0,-132.566,211.309,1696.01,-223.795,205.7,1641.36,-89.0935,324.55,1705.47,-153.164,400.251,1654.97,-106.984,232.38,1617.01,-76.4875,309.411,1626.87,409.092,227.107,1635.41,322.637,-17.4407,1635.68,317.126,-16.5248,1433.32,405.091,226.907,1434.24
3431,0,-132.549,211.316,1696.02,-223.778,205.706,1641.36,-89.0828,324.566,1705.47,-153.145,400.252,1654.97,-106.967,232.398,1616.99,-76.4821,309.414,1626.86,409.094,227.11,1635.41,322.648,-17.4516,1635.68,317.133,-16.5256,1433.32,405.096,226.91,1434.25
3432,0,-132.535,211.34,1696.02,-223.777,205.723,1641.37,-89.078,324.586,1705.45,-153.14,400.258,1654.96,-106.954,232.394,1617,-76.4753,309.429,1626.85,409.081,227.105,1635.42,322.673,-17.4485,1635.68,317.122,-16.5389,1433.31,405.093,226.903,1434.24
3433,0,-132.519,211.361,1696.01,-223.752,205.732,1641.37,-89.0656,324.596,1705.44,-153.144,400.262,1654.94,-106.943,232.399,1617.01,-76.452,309.459,1626.83,409.104,227.101,1635.42,322.503,-17.4716,1635.93,317.128,-16.5296,1433.31,405.122,226.914,1434.24
3434,0,-132.508,211.367,1696.01,-223.756,205.732,1641.39,-89.0494,324.612,1705.44,-153.136,400.275,1654.93,-106.947,232.409,1617.01,-76.4484,309.471,1626.81,409.091,227.107,1635.42,322.666,-17.4587,1635.68,317.123,-16.5204,1433.33,405.108,226.904,1434.25
3435,0,-132.503,211.376,1696.02,-223.736,205.739,1641.39,-89.0341,324.64,1705.42,-153.144,400.26,1654.91,-106.933,232.434,1616.98,-76.4397,309.48,1626.8,409.09,227.111,1635.42,322.498,-17.469,1635.92,317.141,-16.5411,1433.31,405.107,226.905,1434.23
3436,0,-132.484,211.395,1696.02,-223.719,205.75,1641.39,-89.0122,324.646,1705.42,-153.139,400.273,1654.92,-106.917,232.434,1616.99,-76.442,309.489,1626.78,409.063,227.134,1635.44,322.662,-17.4505,1635.68,317.136,-16.5338,1433.31,405.102,226.907,1434.24
3437,0,-132.48,211.395,1696.02,-223.718,205.757,1641.4,-89.004,324.657,1705.42,-153.142,400.278,1654.91,-106.917,232.444,1616.99,-76.4196,309.487,1626.8,409.048,227.133,1635.44,322.664,-17.4493,1635.69,317.148,-16.5417,1433.32,405.106,226.908,1434.26
3438,0,-132.469,211.396,1696.02,-223.709,205.754,1641.41,-88.996,324.657,1705.41,-153.134,400.276,1654.89,-106.905,232.436,1617,-76.4105,309.507,1626.79,409.064,227.142,1635.44,322.5,-17.4752,1635.92,317.148,-16.5366,1433.33,405.122,226.899,1434.23
3439,0,-132.452,211.397,1696.02,-223.695,205.757,1641.4,-88.9863,324.661,1705.4,-153.124,400.278,1654.9,-106.899,232.431,1616.99,-76.4039,309.507,1626.79,409.04,227.148,1635.46,322.679,-17.4587,1635.68,317.157,-16.5384,1433.31,405.118,226.898,1434.24
3440,0,-132.446,211.408,1696.02,-223.699,205.766,1641.42,-88.9717,324.663,1705.41,-153.103,400.293,1654.91,-106.894,232.435,1616.99,-76.3868,309.484,1626.79,409.049,227.153,1635.47,322.689,-17.4524,1635.68,317.142,-16.5367,1433.32,405.108,226.921,1434.25
3441,0,-132.435,211.416,1695.99,-223.683,205.756,1641.42,-88.9567,324.662,1705.4,-153.09,400.271,1654.9,-106.884,232.451,1616.97,-76.385,309.498,1626.78,409.05,227.158,1635.47,322.705,-17.4566,1635.68,317.159,-16.5437,1433.32,405.111,226.905,1434.25
3442,0,-132.428,211.39,1696,-223.675,205.753,1641.41,-88.947,324.654,1705.4,-153.091,400.277,1654.9,-106.877,232.445,1616.97,-76.3739,309.509,1626.77,409.048,227.156,1635.48,322.533,-17.48,1635.93,317.157,-16.5458,1433.32,405.129,226.897,1434.24
3443,0,-132.418,211.417,1695.98,-223.663,205.767,1641.41,-88.94,324.658,1705.39,-153.104,400.233,1654.89,-106.861,232.435,1616.98,-76.3508,309.504,1626.77,409.042,227.17,1635.5,322.528,-17.4802,1635.93,317.151,-16.5465,1433.33,405.126,226.909,1434.25
3444,0,-132.394,211.42,1695.96,-223.659,205.763,1641.41,-88.9286,324.65,1705.38,-153.099,400.23,1654.87,-106.849,232.436,1616.97,-76.3503,309.509,1626.77,409.036,227.165,1635.48,322.528,-17.4836,1635.93,317.167,-16.5503,1433.32,405.127,226.903,1434.25
3445,0,-132.403,211.396,1695.98,-223.666,205.768,1641.41,-88.9135,324.648,1705.38,-153.087,400.227,1654.88,-106.863,232.442,1616.96,-76.3393,309.501,1626.75,409.036,227.158,1635.49,322.538,-17.4836,1635.92,317.167,-16.548,1433.32,405.126,226.906,1434.25
3446,0,-132.385,211.396,1695.95,-223.636,205.764,1641.39,-88.8958,324.635,1705.37,-153.065,400.22,1654.88,-106.834,232.439,1616.92,-76.3318,309.482,1626.74,409.047,227.151,1635.49,322.541,-17.4799,1635.93,317.145,-16.5493,1433.33,405.133,226.895,1434.24
3447,0,-132.367,211.409,1695.93,-223.638,205.762,1641.41,-88.8712,324.629,1705.35,-153.042,400.208,1654.86,-106.835,232.43,1616.9,-76.3153,309.474,1626.72,409.058,227.153,1635.49,322.53,-17.4816,1635.93,317.153,-16.5345,1433.32,405.121,226.891,1434.24
3448,0,-132.359,211.381,1695.96,-223.639,205.767,1641.41,-88.8559,324.625,1705.35,-153.048,400.224,1654.88,-106.83,232.439,1616.89,-76.3255,309.481,1626.71,409.048,227.151,1635.49,322.541,-17.4871,1635.94,317.157,-16.539,1433.32,405.123,226.894,1434.25
3449,0,-132.343,211.388,1695.93,-223.608,205.754,1641.38,-88.8428,324.619,1705.34,-153.018,400.212,1654.87,-106.808,232.426,1616.89,-76.2984,309.478,1626.71,409.065,227.149,1635.5,322.536,-17.492,1635.95,317.155,-16.5526,1433.32,405.129,226.89,1434.26
3450,0,-132.322,211.353,1695.93,-223.601,205.743,1641.38,-88.8298,324.606,1705.33,-153.011,400.206,1654.88,-106.81,232.422,1616.86,-76.3019,309.486,1626.7,409.078,227.133,1635.49,322.551,-17.4958,1635.94,317.171,-16.5613,1433.3,405.147,226.887,1434.24
3451,0,-132.301,211.369,1695.89,-223.608,205.75,1641.38,-88.82,324.599,1705.33,-152.995,400.212,1654.89,-106.796,232.429,1616.85,-76.2965,309.478,1626.7,409.073,227.14,1635.48,322.546,-17.5013,1635.95,317.154,-16.5568,1433.32,405.12,226.9,1434.24
3452,0,-132.285,211.346,1695.91,-223.58,205.749,1641.37,-88.8007,324.591,1705.32,-153.001,400.186,1654.88,-106.781,232.419,1616.84,-76.2595,309.49,1626.68,409.079,227.147,1635.5,322.546,-17.4996,1635.97,317.144,-16.5489,1433.33,405.126,226.893,1434.25
3453,0,-132.272,211.35,1695.89,-223.569,205.74,1641.36,-88.79,324.588,1705.31,-152.987,400.192,1654.87,-106.767,232.432,1616.83,-76.2592,309.483,1626.68,409.08,227.138,1635.49,322.56,-17.5067,1635.97,317.176,-16.5659,1433.32,405.137,226.892,1434.23
3454,0,-132.266,211.35,1695.87,-223.536,205.724,1641.33,-88.7658,324.583,1705.3,-152.972,400.18,1654.86,-106.752,232.43,1616.81,-76.252,309.497,1626.66,409.066,227.15,1635.5,322.541,-17.4958,1635.97,317.144,-16.5551,1433.32,405.123,226.885,1434.24
3455,0,-132.233,211.349,1695.86,-223.487,205.715,1641.3,-88.7422,324.584,1705.29,-152.957,400.192,1654.85,-106.725,232.415,1616.8,-76.2171,309.497,1626.64,409.078,227.149,1635.5,322.538,-17.4987,1635.98,317.159,-16.5552,1433.33,405.135,226.886,1434.25
3456,0,-132.227,211.355,1695.87,-223.486,205.708,1641.33,-88.7339,324.58,1705.28,-152.965,400.178,1654.84,-106.703,232.41,1616.8,-76.2206,309.483,1626.64,409.074,227.152,1635.5,322.528,-17.4864,1635.98,317.173,-16.5587,1433.32,405.128,226.898,1434.25
3457,0,-132.211,211.335,1695.87,-223.47,205.702,1641.32,-88.7164,324.575,1705.29,-152.929,400.185,1654.86,-106.694,232.396,1616.8,-76.1983,309.476,1626.65,409.085,227.153,1635.49,322.534,-17.4856,1635.98,317.163,-16.5452,1433.33,405.136,226.899,1434.24
3458,0,-132.201,211.306,1695.89,-223.46,205.702,1641.33,-88.7056,324.564,1705.29,-152.92,400.16,1654.87,-106.671,232.367,1616.83,-76.1718,309.462,1626.66,409.079,227.146,1635.5,322.541,-17.4903,1635.98,317.165,-16.5496,1433.33,405.133,226.892,1434.25
3459,0,-132.179,211.28,1695.89,-223.443,205.672,1641.33,-88.6967,324.527,1705.31,-152.902,400.155,1654.89,-106.666,232.357,1616.83,-76.1638,309.449,1626.69,409.094,227.16,1635.49,322.549,-17.4904,1635.98,317.157,-16.5488,1433.33,405.147,226.894,1434.24
3460,0,-132.157,211.255,1695.86,-223.427,205.674,1641.29,-88.6706,324.499,1705.3,-152.872,400.13,1654.9,-106.642,232.351,1616.81,-76.149,309.433,1626.69,409.089,227.157,1635.49,322.541,-17.4925,1635.98,317.175,-16.5474,1433.33,405.151,226.903,1434.25
3461,0,-132.143,211.229,1695.85,-223.419,205.658,1641.29,-88.6509,324.455,1705.3,-152.855,400.117,1654.93,-106.638,232.342,1616.79,-76.1108,309.421,1626.69,409.073,227.156,1635.5,322.53,-17.4787,1635.98,317.173,-16.5378,1433.33,405.127,226.898,1434.26
3462,0,-132.14,211.204,1695.85,-223.429,205.653,1641.3,-88.6287,324.425,1705.29,-152.815,400.098,1654.92,-106.634,232.32,1616.78,-76.1037,309.394,1626.7,409.088,227.154,1635.49,322.515,-17.4783,1635.99,317.184,-16.5604,1433.32,405.145,226.893,1434.24
3463,0,-132.131,211.18,1695.83,-223.419,205.651,1641.28,-88.591,324.386,1705.27,-152.776,400.069,1654.9,-106.618,232.287,1616.76,-76.0689,309.355,1626.67,409.079,227.168,1635.49,322.523,-17.486,1635.98,317.182,-16.5511,1433.32,405.171,226.893,1434.23
3464,0,-132.117,211.158,1695.82,-223.422,205.655,1641.31,-88.5534,324.356,1705.26,-152.737,400.071,1654.91,-106.622,232.271,1616.74,-76.0657,309.322,1626.68,409.086,227.163,1635.5,322.531,-17.4691,1635.98,317.199,-16.5501,1433.32,405.151,226.904,1434.25
3465,0,-132.106,211.143,1695.83,-223.434,205.652,1641.32,-88.5241,324.341,1705.24,-152.718,400.083,1654.91,-106.621,232.246,1616.73,-76.0602,309.298,1626.64,409.105,227.163,1635.49,322.542,-17.4772,1635.98,317.192,-16.5663,1433.31,405.15,226.895,1434.26
3466,0,-132.102,211.137,1695.81,-223.417,205.642,1641.3,-88.4882,324.322,1705.21,-152.655,400.044,1654.87,-106.608,232.225,1616.7,-76.0459,309.283,1626.61,409.095,227.149,1635.49,322.545,-17.4919,1635.99,317.184,-16.5421,1433.33,405.158,226.899,1434.24
3467,0,-132.087,211.138,1695.81,-223.418,205.647,1641.32,-88.4569,324.313,1705.19,-152.63,400.048,1654.86,-106.578,232.205,1616.67,-76.027,309.259,1626.61,409.109,227.14,1635.49,322.575,-17.4953,1635.97,317.193,-16.5629,1433.33,405.175,226.881,1434.24
3468,0,-132.068,211.132,1695.8,-223.403,205.653,1641.32,-88.431,324.313,1705.17,-152.622,400.031,1654.85,-106.591,232.215,1616.69,-76.0181,309.269,1626.56,409.115,227.139,1635.5,322.575,-17.4952,1635.98,317.173,-16.5555,1433.32,405.163,226.895,1434.24
3469,0,-132.052,211.136,1695.8,-223.386,205.664,1641.31,-88.3988,324.314,1705.15,-152.608,400.019,1654.84,-106.569,232.226,1616.64,-75.9955,309.275,1626.54,409.098,227.146,1635.49,322.562,-17.4928,1635.98,317.175,-16.5469,1433.33,405.175,226.9,1434.23
3470,0,-132.024,211.139,1695.78,-223.369,205.656,1641.31,-88.3992,324.313,1705.14,-152.612,400.033,1654.84,-106.564,232.235,1616.63,-75.9807,309.298,1626.53,409.102,227.135,1635.49,322.553,-17.5062,1635.98,317.176,-16.5623,1433.32,405.137,226.884,1434.25
3471,0,-132.015,211.144,1695.78,-223.347,205.65,1641.31,-88.3826,324.325,1705.14,-152.597,400.043,1654.84,-106.549,232.242,1616.63,-75.9747,309.294,1626.53,409.091,227.137,1635.48,322.55,-17.5072,1635.98,317.174,-16.5592,1433.33,405.15,226.888,1434.23
3472,0,-131.989,211.16,1695.76,-223.334,205.661,1641.31,-88.3803,324.341,1705.14,-152.62,400.035,1654.82,-106.533,232.251,1616.64,-75.969,309.333,1626.5,409.065,227.162,1635.49,322.524,-17.4877,1635.97,317.167,-16.5442,1433.32,405.118,226.901,1434.25
3473,0,-131.978,211.171,1695.76,-223.313,205.666,1641.3,-88.3783,324.368,1705.14,-152.642,400.047,1654.85,-106.523,232.266,1616.64,-75.9795,309.352,1626.55,409.036,227.161,1635.5,322.499,-17.4877,1635.98,317.149,-16.5488,1433.33,405.106,226.896,1434.26
3474,0,-131.953,211.173,1695.74,-223.295,205.652,1641.29,-88.3756,324.377,1705.14,-152.631,400.038,1654.84,-106.5,232.286,1616.62,-75.9639,309.368,1626.54,409.031,227.151,1635.49,322.494,-17.4934,1635.97,317.161,-16.5568,1433.32,405.114,226.883,1434.25
3475,0,-131.948,211.199,1695.73,-223.435,205.712,1641.49,-88.3802,324.394,1705.14,-152.647,400.057,1654.85,-106.497,232.316,1616.61,-75.9614,309.409,1626.51,409.016,227.169,1635.48,322.674,-17.4636,1635.67,317.142,-16.5515,1433.32,405.106,226.906,1434.24
3476,0,-131.944,211.203,1695.73,-223.425,205.715,1641.49,-88.3929,324.403,1705.14,-152.641,400.086,1654.86,-106.491,232.345,1616.6,-75.9599,309.442,1626.51,408.972,227.19,1635.49,322.48,-17.4704,1635.92,317.141,-16.5448,1433.32,405.098,226.907,1434.25
3477,0,-131.938,211.196,1695.74,-223.421,205.713,1641.48,-88.3873,324.412,1705.14,-152.669,400.052,1654.85,-106.489,232.347,1616.62,-75.9534,309.444,1626.52,408.947,227.194,1635.49,322.624,-17.4442,1635.66,317.15,-16.5387,1433.32,405.101,226.901,1434.25
3478,0,-131.938,211.21,1695.73,-223.424,205.715,1641.48,-88.3906,324.426,1705.14,-152.677,400.066,1654.85,-106.501,232.36,1616.6,-75.9617,309.453,1626.51,408.908,227.217,1635.49,322.58,-17.4364,1635.67,317.137,-16.5426,1433.31,405.099,226.91,1434.24
3479,0,-131.946,211.211,1695.74,-223.328,205.681,1641.34,-88.4067,324.426,1705.14,-152.668,400.092,1654.86,-106.496,232.343,1616.61,-75.9704,309.441,1626.52,408.882,227.226,1635.49,322.554,-17.4246,1635.67,317.132,-16.5283,1433.32,405.087,226.91,1434.24
3480,0,-131.957,211.222,1695.72,-223.336,205.69,1641.34,-88.4063,324.422,1705.13,-152.685,400.076,1654.84,-106.509,232.336,1616.61,-75.986,309.422,1626.52,408.875,227.226,1635.48,322.548,-17.4204,1635.67,317.135,-16.5463,1433.31,405.09,226.919,1434.24
3481,0,-131.984,211.219,1695.74,-223.355,205.7,1641.35,-88.4092,324.419,1705.13,-152.663,400.092,1654.86,-106.532,232.326,1616.62,-76.005,309.408,1626.52,408.857,227.245,1635.49,322.534,-17.4108,1635.66,317.126,-16.525,1433.32,405.086,226.926,1434.25
3482,0,-132.008,211.208,1695.76,-223.502,205.753,1641.52,-88.4249,324.414,1705.15,-152.67,400.103,1654.86,-106.571,232.331,1616.65,-76.0167,309.403,1626.54,408.852,227.251,1635.47,322.525,-17.4018,1635.66,317.138,-16.5396,1433.31,405.09,226.918,1434.24
3483,0,-132.025,211.207,1695.77,-223.419,205.722,1641.36,-88.4364,324.406,1705.16,-152.674,400.102,1654.87,-106.587,232.332,1616.65,-76.0155,309.404,1626.53,409.492,226.79,1634.96,322.522,-17.408,1635.66,317.138,-16.5264,1433.32,405.089,226.919,1434.23
3484,0,-132.048,211.212,1695.77,-223.441,205.74,1641.38,-88.4502,324.415,1705.16,-152.661,400.088,1654.84,-106.599,232.324,1616.66,-76.0219,309.39,1626.55,408.963,227.178,1635.4,322.53,-17.4023,1635.66,317.128,-16.5164,1433.3,405.07,226.923,1434.25
3485,0,-132.073,211.229,1695.79,-223.465,205.757,1641.38,-88.4632,324.429,1705.18,-152.682,400.122,1654.86,-106.621,232.343,1616.67,-76.0415,309.392,1626.55,408.961,227.174,1635.41,322.539,-17.404,1635.67,317.118,-16.5207,1433.31,405.075,226.941,1434.26
3486,0,-132.102,211.245,1695.81,-223.477,205.759,1641.39,-88.4856,324.434,1705.18,-152.685,400.082,1654.83,-106.642,232.347,1616.7,-76.049,309.382,1626.57,408.975,227.161,1635.41,322.544,-17.4134,1635.67,317.131,-16.5253,1433.31,405.062,226.921,1434.25
3487,0,-132.133,211.266,1695.83,-223.497,205.769,1641.41,-88.5141,324.447,1705.2,-152.689,400.137,1654.85,-106.654,232.329,1616.75,-76.0748,309.37,1626.59,408.973,227.164,1635.4,322.532,-17.4039,1635.66,317.119,-16.5257,1433.32,405.081,226.935,1434.23
3488,0,-132.166,211.286,1695.86,-223.504,205.773,1641.43,-88.5388,324.475,1705.23,-152.736,400.112,1654.84,-106.651,232.325,1616.79,-76.0948,309.373,1626.63,408.98,227.17,1635.4,322.534,-17.4054,1635.66,317.104,-16.5151,1433.32,405.076,226.936,1434.25
3489,0,-132.173,211.289,1695.87,-223.506,205.783,1641.41,-88.5633,324.489,1705.25,-152.732,400.148,1654.84,-106.66,232.324,1616.79,-76.1009,309.384,1626.63,409.485,226.793,1634.99,322.52,-17.4035,1635.67,317.117,-16.5253,1433.31,405.057,226.924,1434.25
3490,0,-132.2,211.299,1695.89,-223.533,205.789,1641.4,-88.5944,324.503,1705.27,-152.746,400.169,1654.87,-106.665,232.339,1616.8,-76.122,309.397,1626.67,408.96,227.163,1635.39,322.514,-17.4104,1635.66,317.099,-16.5148,1433.31,405.061,226.919,1434.24
3491,0,-132.217,211.31,1695.89,-223.527,205.787,1641.39,-88.6237,324.507,1705.28,-152.764,400.181,1654.87,-106.683,232.356,1616.81,-76.1173,309.4,1626.69,408.954,227.157,1635.4,322.514,-17.4055,1635.67,317.105,-16.5179,1433.33,405.068,226.917,1434.25
3492,0,-132.226,211.318,1695.9,-223.512,205.793,1641.36,-88.6518,324.528,1705.32,-152.798,400.191,1654.88,-106.689,232.379,1616.84,-76.1165,309.424,1626.71,408.94,227.171,1635.4,322.495,-17.4101,1635.66,317.101,-16.5218,1433.32,405.066,226.917,1434.25
3493,0,-132.231,211.328,1695.91,-223.519,205.799,1641.36,-88.6771,324.544,1705.32,-152.809,400.189,1654.88,-106.705,232.409,1616.83,-76.1257,309.453,1626.72,409.474,226.78,1634.96,322.524,-17.4094,1635.66,317.107,-16.5259,1433.31,405.063,226.917,1434.25
3494,0,-132.232,211.351,1695.89,-223.506,205.797,1641.34,-88.6774,324.558,1705.34,-152.815,400.21,1654.9,-106.701,232.418,1616.84,-76.1462,309.466,1626.71,408.967,227.145,1635.4,322.528,-17.4236,1635.67,317.144,-16.5356,1433.31,405.067,226.901,1434.24
3495,0,-132.232,211.347,1695.92,-223.5,205.803,1641.35,-88.6878,324.585,1705.34,-152.831,400.217,1654.9,-106.711,232.431,1616.84,-76.142,309.492,1626.71,408.975,227.149,1635.4,322.537,-17.4191,1635.66,317.137,-16.5484,1433.3,405.072,226.907,1434.24
3496,0,-132.224,211.392,1695.92,-223.491,205.805,1641.36,-88.6796,324.616,1705.33,-152.842,400.232,1654.88,-106.706,232.435,1616.86,-76.1578,309.491,1626.71,408.99,227.145,1635.39,322.55,-17.4253,1635.66,317.141,-16.5447,1433.3,405.085,226.909,1434.24
3497,0,-132.233,211.419,1695.92,-223.496,205.821,1641.38,-88.6833,324.637,1705.34,-152.844,400.234,1654.89,-106.7,232.434,1616.87,-76.1461,309.505,1626.73,408.998,227.136,1635.41,322.564,-17.4304,1635.68,317.155,-16.5432,1433.31,405.099,226.911,1434.26
