rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:03.304	1440786951013	0	0			213.947	147.633
00:00:03.307	1440786951016	194.854	136.1	175.761	124.566		
00:00:03.317	1440786951026						
00:00:03.318	1440786951027						
00:00:03.321	1440786951030	0	0			213.947	147.633
00:00:03.324	1440786951033	194.854	136.1	175.761	124.566		
00:00:03.337	1440786951046	0	0			213.947	147.633
00:00:03.340	1440786951049	194.854	136.1	175.761	124.566		
00:00:03.350	1440786951059						
00:00:03.351	1440786951060						
00:00:03.354	1440786951063	0	0			213.947	147.633
00:00:03.357	1440786951066	194.854	136.1	175.761	124.566		
00:00:03.371	1440786951080	0	0			213.947	147.633
00:00:03.374	1440786951083	194.854	136.1	175.761	124.566		
00:00:03.384	1440786951093						
