rec_time	UTC	Dikablis Professional_Eye Data_Processed Data_Pupil X	Dikablis Professional_Eye Data_Processed Data_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Left Eye_Pupil Y	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil X	Dikablis Professional_Eye Data_Processed Data_Right Eye_Pupil Y
00:00:02.167	1440785665669	0	0	157.767	122.098		
00:00:02.170	1440785665672						
00:00:02.171	1440785665673						
00:00:02.173	1440785665675	177.92	123.824			197.9	126.074
00:00:02.184	1440785665686	0	0	157.94	121.575		
00:00:02.190	1440785665692	177.911	123.768			197.905	125.421
00:00:02.200	1440785665702	0	0	157.916	122.114		
00:00:02.204	1440785665706						
00:00:02.206	1440785665708	178.041	123.748			198.024	126.026
00:00:02.217	1440785665719	0	0	158.059	121.469		
00:00:02.223	1440785665725	178.101	123.744			198.1	125.436
00:00:02.234	1440785665736	0	0	158.102	122.053		
00:00:02.237	1440785665739						
00:00:02.240	1440785665742	178.27	123.699			198.19	125.933
00:00:02.250	1440785665752	0	0	158.351	121.464		
00:00:02.256	1440785665758	178.141	123.689			198.131	125.387
00:00:02.267	1440785665769	0	0	158.151	121.991		
00:00:02.271	1440785665773						
00:00:02.273	1440785665775	178.386	123.562			198.255	125.831
00:00:02.284	1440785665786	0	0	158.516	121.293		
00:00:02.290	1440785665792	178.408	123.542			198.322	125.259
00:00:02.300	1440785665802	0	0	158.494	121.825		
00:00:02.304	1440785665806						
00:00:02.306	1440785665808	178.443	123.414			198.243	125.667
00:00:02.317	1440785665819	0	0	158.643	121.161		
00:00:02.323	1440785665825	178.515	123.314			198.319	125.012
00:00:02.334	1440785665836	0	0	158.712	121.616		
00:00:02.337	1440785665839						
00:00:02.340	1440785665842	178.491	123.255			198.287	125.62
00:00:02.350	1440785665852	0	0	158.695	120.891		
00:00:02.356	1440785665858	178.905	124.27			199.03	126.5
00:00:02.367	1440785665869	0	0	158.781	122.041		
00:00:02.370	1440785665872						
00:00:02.371	1440785665873						
00:00:02.373	1440785665875	178.905	124.27			199.03	126.5
00:00:02.384	1440785665886	0	0	158.781	122.041		
00:00:02.390	1440785665892	178.905	124.27			199.03	126.5
00:00:02.400	1440785665902	0	0	158.781	122.041		
00:00:02.404	1440785665906						
00:00:02.406	1440785665908	178.905	124.27			199.03	126.5
00:00:02.417	1440785665919	0	0	158.781	122.041		
00:00:02.423	1440785665925	178.905	124.27			199.03	126.5
00:00:02.434	1440785665936	0	0	158.781	122.041		
00:00:02.437	1440785665939						
00:00:02.440	1440785665942	178.905	124.27			199.03	126.5
00:00:02.450	1440785665952	0	0	158.781	122.041		
00:00:02.456	1440785665958	178.905	124.27			199.03	126.5
00:00:02.467	1440785665969	0	0	158.781	122.041		
00:00:02.471	1440785665973						
00:00:02.473	1440785665975	178.905	124.27			199.03	126.5
00:00:02.484	1440785665986	0	0	158.781	122.041		
00:00:02.490	1440785665992	178.905	124.27			199.03	126.5
00:00:02.500	1440785666002	0	0	158.781	122.041		
00:00:02.504	1440785666006						
00:00:02.506	1440785666008	178.905	124.27			199.03	126.5
00:00:02.517	1440785666019	0	0	158.781	122.041		
00:00:02.523	1440785666025	178.905	124.27			199.03	126.5
00:00:02.534	1440785666036	0	0	158.781	122.041		
00:00:02.537	1440785666039						
00:00:02.540	1440785666042	178.905	124.27			199.03	126.5
00:00:02.550	1440785666052	0	0	158.781	122.041		
00:00:02.556	1440785666058	178.905	124.27			199.03	126.5
00:00:02.567	1440785666069	0	0	158.781	122.041		
00:00:02.571	1440785666073						
00:00:02.573	1440785666075	178.905	124.27			199.03	126.5
00:00:02.584	1440785666086	0	0	158.781	122.041		
00:00:02.590	1440785666092	178.905	124.27			199.03	126.5
00:00:02.600	1440785666102	0	0	158.781	122.041		
00:00:02.604	1440785666106						
00:00:02.606	1440785666108	178.905	124.27			199.03	126.5
00:00:02.617	1440785666119	0	0	158.781	122.041		
00:00:02.623	1440785666125	178.905	124.27			199.03	126.5
00:00:02.634	1440785666136	0	0	158.781	122.041		
00:00:02.637	1440785666139						
00:00:02.640	1440785666142	178.905	124.27			199.03	126.5
00:00:02.650	1440785666152	0	0	158.781	122.041		
00:00:02.656	1440785666158	178.905	124.27			199.03	126.5
00:00:02.667	1440785666169	0	0	158.781	122.041		
00:00:02.671	1440785666173						
00:00:02.673	1440785666175	178.905	124.27			199.03	126.5
00:00:02.684	1440785666186	0	0	158.781	122.041		
00:00:02.690	1440785666192	178.905	124.27			199.03	126.5
00:00:02.700	1440785666202	0	0	158.781	122.041		
00:00:02.704	1440785666206						
00:00:02.706	1440785666208	178.905	124.27			199.03	126.5
00:00:02.717	1440785666219	0	0	158.781	122.041		
00:00:02.723	1440785666225	178.905	124.27			199.03	126.5
00:00:02.734	1440785666236	0	0	158.781	122.041		
00:00:02.737	1440785666239						
00:00:02.740	1440785666242	178.905	124.27			199.03	126.5
00:00:02.750	1440785666252	0	0	158.781	122.041		
00:00:02.756	1440785666258	178.905	124.27			199.03	126.5
00:00:02.767	1440785666269	0	0	158.781	122.041		
00:00:02.771	1440785666273						
00:00:02.773	1440785666275	178.905	124.27			199.03	126.5
00:00:02.784	1440785666286	0	0	158.781	122.041		
00:00:02.790	1440785666292	178.905	124.27			199.03	126.5
00:00:02.800	1440785666302	0	0	158.781	122.041		
00:00:02.804	1440785666306						
00:00:02.806	1440785666308	178.913	123.958			199.03	126.5
00:00:02.817	1440785666319	0	0	158.796	121.417		
00:00:02.823	1440785666325	178.95	123.892			199.102	125.785
00:00:02.834	1440785666336	0	0	158.799	122		
00:00:02.837	1440785666339						
00:00:02.840	1440785666342	178.947	123.836			199.072	126.301
00:00:02.850	1440785666352	0	0	158.822	121.37		
00:00:02.856	1440785666358	178.972	123.862			199.134	125.689
00:00:02.867	1440785666369	0	0	158.81	122.035		
00:00:02.870	1440785666372						
00:00:02.871	1440785666373						
00:00:02.873	1440785666375	179.021	123.906			199.191	126.428
00:00:02.884	1440785666386	0	0	158.851	121.384		
00:00:02.890	1440785666392	179.05	123.999			199.189	125.887
00:00:02.900	1440785666402	0	0	158.912	122.111		
00:00:02.903	1440785666405						
00:00:02.904	1440785666406						
00:00:02.906	1440785666408	179.092	123.939			199.225	126.421
00:00:02.917	1440785666419	0	0	158.958	121.456		
00:00:02.923	1440785666425	179.131	123.947			199.218	125.797
00:00:02.934	1440785666436	0	0	159.044	122.097		
00:00:02.937	1440785666439						
00:00:02.940	1440785666442	179.22	123.922			199.381	126.369
00:00:02.950	1440785666452	0	0	159.059	121.475		
00:00:02.956	1440785666458	179.274	123.923			199.435	125.794
00:00:02.967	1440785666469	0	0	159.114	122.053		
00:00:02.971	1440785666473						
00:00:02.973	1440785666475	179.378	123.907			199.547	126.335
00:00:02.984	1440785666486	0	0	159.208	121.479		
00:00:02.990	1440785666492	179.364	124.06			199.551	125.911
00:00:03.000	1440785666502	0	0	159.178	122.209		
00:00:03.004	1440785666506						
00:00:03.006	1440785666508	179.534	124.046			199.689	126.414
00:00:03.017	1440785666519	0	0	159.38	121.678		
00:00:03.023	1440785666525	179.567	124.058			199.744	125.911
00:00:03.034	1440785666536	0	0	159.391	122.205		
00:00:03.037	1440785666539						
00:00:03.040	1440785666542	179.651	124.041			199.878	126.521
00:00:03.050	1440785666552	0	0	159.424	121.561		
